Australian,Airline,InFlights,OutFlights,Year,Month_Number
Melbourne,Philippine Airlines,31,31,2020,9
Melbourne,Qantas Airways,437,436,2020,10
Melbourne,Qatar Airways,31,31,2020,11
Melbourne,Royal Brunei Airlines,31,31,2020,12
Melbourne,Scoot Tigerair,54,54,2020,1
Melbourne,Sichuan Airlines,18,18,2020,2
Melbourne,Singapore Airlines,169,169,2020,3
Melbourne,SriLankan Airlines,31,31,2020,4
Melbourne,Thai Airways International,62,62,2020,5
Melbourne,Tianjin Airlines,13,14,2020,6
Melbourne,United Airlines,44,44,2020,7
Melbourne,Vietnam Airlines,31,31,2020,8
Melbourne,Virgin Australia,179,178,2020,9
Melbourne,Xiamen Airlines,22,23,2020,10
Newcastle,Virgin Australia,13,13,2020,11
Norfolk Island,Air Chathams,5,5,2020,12
Perth,Air Mauritius,12,12,2020,1
Perth,Air New Zealand,37,37,2020,2
Perth,AirAsia X,49,49,2020,3
Perth,All Nippon Airways,31,31,2020,4
Perth,Batik Air Indonesia,31,31,2020,5
Perth,Cathay Pacific Airways,44,44,2020,6
Perth,China Southern Airlines,22,22,2020,7
Perth,Citilink Indonesia,31,31,2020,8
Perth,Emirates,51,51,2020,9
Perth,Garuda Indonesia,48,48,2020,10
Perth,Indonesia AirAsia,93,93,2020,11
Perth,Jetstar,93,93,2020,12
Perth,Malaysia Airlines,57,56,2020,1
Perth,Malindo Air,62,62,2020,2
Perth,Qantas Airways,83,83,2020,3
Perth,Qatar Airways,31,31,2020,4
Perth,Scoot Tigerair,53,53,2020,5
Perth,Singapore Airlines,124,124,2020,6
Perth,South African Airways,31,31,2020,7
Perth,Thai Airways International,31,31,2020,8
Port Hedland,Virgin Australia,4,4,2020,9
Sydney,Air Caledonie,19,18,2020,10
Sydney,Air Canada,31,31,2020,11
Sydney,Air China,44,44,2020,12
Sydney,Air India,22,22,2020,1
Sydney,Air New Zealand,303,301,2020,2
Sydney,Air Niugini,9,8,2020,3
Sydney,Air Vanuatu,31,31,2020,4
Sydney,AirAsia X,62,62,2020,5
Sydney,All Nippon Airways,31,31,2020,6
Sydney,American Airlines,31,31,2020,7
Sydney,Asiana Airlines,31,31,2020,8
Sydney,Beijing Capital Airlines,13,13,2020,9
Sydney,British Airways,31,31,2020,10
Sydney,Cathay Pacific Airways,124,124,2020,11
Sydney,Cebu Pacific Air,22,22,2020,12
Sydney,China Airlines,49,49,2020,1
Sydney,China Eastern Airlines,111,111,2020,2
Sydney,China Southern Airlines,108,108,2020,3
Sydney,Delta Air Lines,31,31,2020,4
Sydney,Emirates,124,124,2020,5
Sydney,Etihad Airways,62,62,2020,6
Sydney,Fiji Airways,65,66,2020,7
Sydney,Garuda Indonesia,49,49,2020,8
Sydney,Hainan Airlines,18,18,2020,9
Sydney,Hawaiian Airlines,31,31,2020,10
Sydney,Japan Airlines,31,31,2020,11
Sydney,Jetstar,180,180,2020,12
Sydney,Korean Air,31,31,2020,1
Sydney,LATAM Airlines,30,30,2020,2
Sydney,Malaysia Airlines,62,62,2020,3
Sydney,Malindo Air,31,31,2020,4
Sydney,Philippine Airlines,31,31,2020,5
Sydney,Qantas Airways,912,912,2020,6
Sydney,Qatar Airways,62,62,2020,7
Sydney,Samoa Airways,10,10,2020,8
Sydney,Scoot Tigerair,44,44,2020,9
Sydney,Sichuan Airlines,9,9,2020,10
Sydney,Singapore Airlines,155,155,2020,11
Sydney,Thai Airways International,31,31,2020,12
Sydney,Tianjin Airlines,9,8,2020,1
Sydney,United Airlines,92,91,2020,2
Sydney,Vietnam Airlines,44,44,2020,3
Sydney,Virgin Australia,313,314,2020,4
Sydney,Xiamen Airlines,31,31,2020,5
Adelaide,Air New Zealand,16,16,2020,6
Adelaide,Cathay Pacific Airways,13,13,2020,7
Adelaide,China Southern Airlines,5,5,2020,8
Adelaide,Emirates,28,28,2020,9
Adelaide,Jetstar,43,42,2020,10
Adelaide,Malaysia Airlines,21,21,2020,11
Adelaide,Malindo Air,17,17,2020,12
Adelaide,Qatar Airways,29,29,2020,1
Adelaide,Singapore Airlines,29,29,2020,2
Avalon,AirAsia X,58,58,2020,3
Avalon,Citilink Indonesia,18,18,2020,4
Brisbane,Air Caledonie,15,15,2020,5
Brisbane,Air Canada,29,28,2020,6
Brisbane,Air New Zealand,124,124,2020,7
Brisbane,Air Niugini,29,29,2020,8
Brisbane,Air Vanuatu,11,13,2020,9
Brisbane,Cathay Pacific Airways,36,36,2020,10
Brisbane,China Airlines,54,54,2020,11
Brisbane,China Eastern Airlines,10,10,2020,12
Brisbane,China Southern Airlines,5,5,2020,1
Brisbane,Emirates,75,75,2020,2
Brisbane,Etihad Airways,24,24,2020,3
Brisbane,Eva Air,20,20,2020,4
Brisbane,Fiji Airways,21,21,2020,5
Brisbane,Hawaiian Airlines,13,13,2020,6
Brisbane,Jetstar,29,29,2020,7
Brisbane,Korean Air,29,29,2020,8
Brisbane,Malaysia Airlines,17,16,2020,9
Brisbane,Malindo Air,16,17,2020,10
Brisbane,Nauru Airlines,11,10,2020,11
Brisbane,Philippine Airlines,21,21,2020,12
Brisbane,Qantas Airways,255,256,2020,1
Brisbane,Royal Brunei Airlines,16,17,2020,2
Brisbane,Samoa Airways,4,4,2020,3
Brisbane,Singapore Airlines,116,116,2020,4
Brisbane,Solomon Airlines,21,21,2020,5
Brisbane,Thai AirAsia X,13,13,2020,6
Brisbane,Thai Airways International,16,16,2020,7
Brisbane,Virgin Australia,287,289,2020,8
Cairns,Air Niugini,42,42,2020,9
Cairns,Jetstar,73,73,2020,10
Cairns,Qantas Airways,27,27,2020,11
Cairns,Silk Air,29,29,2020,12
Canberra,Qatar Airways,29,29,2020,1
Canberra,Singapore Airlines,29,29,2020,2
Darwin,Jetstar,21,20,2020,3
Darwin,Jetstar Asia,26,26,2020,4
Darwin,Silk Air,27,27,2020,5
Gold Coast,Air New Zealand,32,32,2020,6
Gold Coast,AirAsia X,17,17,2020,7
Gold Coast,Jetstar,104,105,2020,8
Gold Coast,Scoot Tigerair,12,12,2020,9
Gold Coast,Virgin Australia,29,29,2020,10
Melbourne,Air Caledonie,11,12,2020,11
Melbourne,Air Canada,16,17,2020,12
Melbourne,Air China,4,4,2020,1
Melbourne,Air India,13,13,2020,2
Melbourne,Air New Zealand,178,178,2020,3
Melbourne,Air Vanuatu,6,5,2020,4
Melbourne,Beijing Capital Airlines,2,2,2020,5
Melbourne,Cathay Pacific Airways,70,70,2020,6
Melbourne,Cebu Pacific Air,12,12,2020,7
Melbourne,China Airlines,16,16,2020,8
Melbourne,China Eastern Airlines,29,30,2020,9
Melbourne,China Southern Airlines,24,24,2020,10
Melbourne,Emirates,87,87,2020,11
Melbourne,Etihad Airways,58,58,2020,12
Melbourne,Fiji Airways,21,21,2020,1
Melbourne,Garuda Indonesia,38,38,2020,2
Melbourne,Japan Airlines,29,29,2020,3
Melbourne,Jetstar,195,195,2020,4
Melbourne,LATAM Airlines,13,13,2020,5
Melbourne,Malaysia Airlines,71,70,2020,6
Melbourne,Malindo Air,29,29,2020,7
Melbourne,Philippine Airlines,21,21,2020,8
Melbourne,Qantas Airways,390,392,2020,9
Melbourne,Qatar Airways,29,28,2020,10
Melbourne,Royal Brunei Airlines,29,29,2020,11
Melbourne,Scoot Tigerair,36,36,2020,12
Melbourne,Sichuan Airlines,6,6,2020,1
Melbourne,Singapore Airlines,158,158,2020,2
Melbourne,SriLankan Airlines,29,29,2020,3
Melbourne,Thai Airways International,58,58,2020,4
Melbourne,United Airlines,29,30,2020,5
Melbourne,Vietnam Airlines,29,29,2020,6
Melbourne,Virgin Australia,138,139,2020,7
Newcastle,Virgin Australia,5,5,2020,8
Norfolk Island,Air Chathams,4,4,2020,9
Perth,Air Mauritius,8,8,2020,10
Perth,Air New Zealand,38,37,2020,11
Perth,AirAsia X,29,29,2020,12
Perth,All Nippon Airways,29,29,2020,1
Perth,Batik Air Indonesia,29,29,2020,2
Perth,Cathay Pacific Airways,34,34,2020,3
Perth,China Southern Airlines,3,4,2020,4
Perth,Citilink Indonesia,26,26,2020,5
Perth,Emirates,29,29,2020,6
Perth,Garuda Indonesia,46,46,2020,7
Perth,Indonesia AirAsia,86,86,2020,8
Perth,Jetstar,86,86,2020,9
Perth,Malaysia Airlines,52,52,2020,10
Perth,Malindo Air,53,53,2020,11
Perth,Qantas Airways,58,59,2020,12
Perth,Qatar Airways,29,29,2020,1
Perth,Scoot Tigerair,40,40,2020,2
Perth,Singapore Airlines,116,116,2020,3
Perth,South African Airways,27,27,2020,4
Perth,Thai Airways International,29,29,2020,5
Port Hedland,Virgin Australia,4,4,2020,6
Sydney,Air Caledonie,14,15,2020,7
Sydney,Air Canada,29,29,2020,8
Sydney,Air China,5,5,2020,9
Sydney,Air India,21,21,2020,10
Sydney,Air New Zealand,260,260,2020,11
Sydney,Air Niugini,8,9,2020,12
Sydney,Air Vanuatu,22,21,2020,1
Sydney,AirAsia X,29,29,2020,2
Sydney,All Nippon Airways,29,29,2020,3
Sydney,American Airlines,29,29,2020,4
Sydney,Asiana Airlines,29,29,2020,5
Sydney,Beijing Capital Airlines,3,3,2020,6
Sydney,British Airways,29,29,2020,7
Sydney,Cathay Pacific Airways,94,94,2020,8
Sydney,Cebu Pacific Air,21,21,2020,9
Sydney,China Airlines,34,34,2020,10
Sydney,China Eastern Airlines,29,29,2020,11
Sydney,China Southern Airlines,25,25,2020,12
Sydney,Delta Air Lines,29,29,2020,1
Sydney,Emirates,116,116,2020,2
Sydney,Etihad Airways,58,58,2020,3
Sydney,Fiji Airways,55,54,2020,4
Sydney,Garuda Indonesia,38,38,2020,5
Sydney,Hawaiian Airlines,21,21,2020,6
Sydney,Japan Airlines,29,29,2020,7
Sydney,Jetstar,145,148,2020,8
Sydney,Korean Air,29,29,2020,9
Sydney,LATAM Airlines,29,29,2020,10
Sydney,Malaysia Airlines,58,58,2020,11
Sydney,Malindo Air,29,29,2020,12
Sydney,Philippine Airlines,25,25,2020,1
Sydney,Qantas Airways,740,736,2020,2
Sydney,Qatar Airways,58,58,2020,3
Sydney,Samoa Airways,6,6,2020,4
Sydney,Scoot Tigerair,33,33,2020,5
Sydney,Sichuan Airlines,2,2,2020,6
Sydney,Singapore Airlines,145,145,2020,7
Sydney,Thai Airways International,29,29,2020,8
Sydney,Tianjin Airlines,0,1,2020,9
Sydney,United Airlines,87,87,2020,10
Sydney,Vietnam Airlines,42,42,2020,11
Sydney,Virgin Australia,256,256,2020,12
Sydney,Xiamen Airlines,11,10,2020,1
Adelaide,Air New Zealand,16,16,2020,2
Adelaide,Cathay Pacific Airways,3,3,2020,3
Adelaide,Emirates,22,22,2020,4
Adelaide,Jetstar,30,26,2020,5
Adelaide,Malaysia Airlines,15,16,2020,6
Adelaide,Malindo Air,9,10,2020,7
Adelaide,Qatar Airways,20,20,2020,8
Adelaide,Singapore Airlines,23,24,2020,9
Avalon,AirAsia X,36,37,2020,10
Avalon,Citilink Indonesia,1,1,2020,11
Brisbane,Air Caledonie,8,8,2020,12
Brisbane,Air Canada,25,27,2020,1
Brisbane,Air New Zealand,101,102,2020,2
Brisbane,Air Niugini,31,30,2020,3
Brisbane,Air Vanuatu,11,8,2020,4
Brisbane,Cathay Pacific Airways,12,13,2020,5
Brisbane,China Airlines,41,41,2020,6
Brisbane,Emirates,52,52,2020,7
Brisbane,Etihad Airways,20,20,2020,8
Brisbane,Eva Air,9,9,2020,9
Brisbane,Fiji Airways,17,17,2020,10
Brisbane,Hawaiian Airlines,10,10,2020,11
Brisbane,Jetstar,24,24,2020,12
Brisbane,Korean Air,5,5,2020,1
Brisbane,Malaysia Airlines,11,12,2020,2
Brisbane,Malindo Air,10,10,2020,3
Brisbane,Nauru Airlines,9,8,2020,4
Brisbane,Philippine Airlines,15,15,2020,5
Brisbane,Qantas Airways,192,191,2020,6
Brisbane,Qatar Airways,2,2,2020,7
Brisbane,Royal Brunei Airlines,13,13,2020,8
Brisbane,Samoa Airways,3,3,2020,9
Brisbane,Singapore Airlines,76,77,2020,10
Brisbane,Solomon Airlines,18,18,2020,11
Brisbane,Thai AirAsia X,8,9,2020,12
Brisbane,Thai Airways International,14,14,2020,1
Brisbane,Virgin Australia,234,227,2020,2
Cairns,Air Niugini,37,35,2020,3
Cairns,Jetstar,52,51,2020,4
Cairns,Qantas Airways,15,17,2020,5
Cairns,Silk Air,17,17,2020,6
Canberra,Qatar Airways,24,24,2020,7
Canberra,Singapore Airlines,19,19,2020,8
Darwin,Jetstar,15,15,2020,9
Darwin,Jetstar Asia,13,14,2020,10
Darwin,Qantas Airways,5,3,2020,11
Darwin,Silk Air,13,13,2020,12
Gold Coast,Air New Zealand,21,21,2020,1
Gold Coast,AirAsia X,9,10,2020,2
Gold Coast,Jetstar,77,77,2020,3
Gold Coast,Scoot Tigerair,9,9,2020,4
Gold Coast,Virgin Australia,21,21,2020,5
Melbourne,Air Caledonie,5,5,2020,6
Melbourne,Air Canada,14,15,2020,7
Melbourne,Air China,4,4,2020,8
Melbourne,Air India,9,9,2020,9
Melbourne,Air New Zealand,132,131,2020,10
Melbourne,Air Vanuatu,7,7,2020,11
Melbourne,Cathay Pacific Airways,41,41,2020,12
Melbourne,Cebu Pacific Air,6,6,2020,1
Melbourne,China Airlines,13,13,2020,2
Melbourne,China Eastern Airlines,25,25,2020,3
Melbourne,China Southern Airlines,28,28,2020,4
Melbourne,Emirates,70,70,2020,5
Melbourne,Etihad Airways,42,42,2020,6
Melbourne,Fiji Airways,15,15,2020,7
Melbourne,Garuda Indonesia,38,38,2020,8
Melbourne,Japan Airlines,20,20,2020,9
Melbourne,Jetstar,148,143,2020,10
Melbourne,LATAM Airlines,11,12,2020,11
Melbourne,Malaysia Airlines,43,46,2020,12
Melbourne,Malindo Air,17,17,2020,1
Melbourne,Philippine Airlines,14,14,2020,2
Melbourne,Qantas Airways,303,303,2020,3
Melbourne,Qatar Airways,35,35,2020,4
Melbourne,Royal Brunei Airlines,24,26,2020,5
Melbourne,Scoot Tigerair,20,20,2020,6
Melbourne,Singapore Airlines,118,120,2020,7
Melbourne,SriLankan Airlines,25,25,2020,8
Melbourne,Thai Airways International,47,48,2020,9
Melbourne,United Airlines,21,23,2020,10
Melbourne,Vietnam Airlines,21,21,2020,11
Melbourne,Virgin Australia,101,99,2020,12
Melbourne,Xiamen Airlines,5,5,2020,1
Norfolk Island,Air Chathams,3,3,2020,2
Perth,Air Mauritius,7,7,2020,3
Perth,Air New Zealand,32,33,2020,4
Perth,AirAsia X,19,19,2020,5
Perth,All Nippon Airways,27,27,2020,6
Perth,Batik Air Indonesia,14,15,2020,7
Perth,Cathay Pacific Airways,12,13,2020,8
Perth,Citilink Indonesia,12,12,2020,9
Perth,Emirates,24,24,2020,10
Perth,Garuda Indonesia,38,38,2020,11
Perth,Indonesia AirAsia,60,60,2020,12
Perth,Jetstar,60,55,2020,1
Perth,Malaysia Airlines,34,35,2020,2
Perth,Malindo Air,19,19,2020,3
Perth,Qantas Airways,53,52,2020,4
Perth,Qatar Airways,31,31,2020,5
Perth,Scoot Tigerair,19,19,2020,6
Perth,Singapore Airlines,70,71,2020,7
Perth,South African Airways,19,18,2020,8
Perth,Thai Airways International,23,23,2020,9
Port Hedland,Virgin Australia,2,2,2020,10
Sydney,Air Caledonie,13,15,2020,11
Sydney,Air Canada,29,29,2020,12
Sydney,Air China,5,5,2020,1
Sydney,Air India,16,16,2020,2
Sydney,Air New Zealand,183,181,2020,3
Sydney,Air Niugini,6,6,2020,4
Sydney,Air Vanuatu,15,14,2020,5
Sydney,AirAsia X,19,20,2020,6
Sydney,All Nippon Airways,30,30,2020,7
Sydney,American Airlines,18,18,2020,8
Sydney,Asiana Airlines,5,7,2020,9
Sydney,British Airways,31,31,2020,10
Sydney,Cathay Pacific Airways,51,51,2020,11
Sydney,Cebu Pacific Air,9,10,2020,12
Sydney,China Airlines,24,24,2020,1
Sydney,China Eastern Airlines,24,23,2020,2
Sydney,China Southern Airlines,28,28,2020,3
Sydney,Delta Air Lines,19,19,2020,4
Sydney,Emirates,94,95,2020,5
Sydney,Etihad Airways,49,49,2020,6
Sydney,Fiji Airways,40,41,2020,7
Sydney,Garuda Indonesia,33,33,2020,8
Sydney,Hawaiian Airlines,16,16,2020,9
Sydney,Japan Airlines,31,31,2020,10
Sydney,Jetstar,102,100,2020,11
Sydney,Korean Air,9,9,2020,12
Sydney,LATAM Airlines,26,25,2020,1
Sydney,Malaysia Airlines,49,50,2020,2
Sydney,Malindo Air,15,15,2020,3
Sydney,Philippine Airlines,16,16,2020,4
Sydney,Qantas Airways,589,582,2020,5
Sydney,Qatar Airways,61,61,2020,6
Sydney,Samoa Airways,4,4,2020,7
Sydney,Scoot Tigerair,18,18,2020,8
Sydney,Singapore Airlines,102,104,2020,9
Sydney,Thai Airways International,26,26,2020,10
Sydney,United Airlines,67,71,2020,11
Sydney,Vietnam Airlines,30,29,2020,12
Sydney,Virgin Australia,193,187,2020,1
Sydney,Xiamen Airlines,11,12,2020,2
Brisbane,Air New Zealand,9,9,2020,3
Brisbane,Air Niugini,15,6,2020,4
Brisbane,China Airlines,9,9,2020,5
Brisbane,Fiji Airways,1,1,2020,6
Brisbane,Nauru Airlines,2,1,2020,7
Brisbane,Philippine Airlines,2,1,2020,8
Brisbane,Qantas Airways,14,13,2020,9
Brisbane,Qatar Airways,14,14,2020,10
Brisbane,Solomon Airlines,2,0,2020,11
Brisbane,Virgin Australia,7,10,2020,12
Cairns,Air Niugini,9,3,2020,1
Melbourne,Air New Zealand,8,8,2020,2
Melbourne,China Airlines,3,2,2020,3
Melbourne,Etihad Airways,15,15,2020,4
Melbourne,Fiji Airways,0,1,2020,5
Melbourne,Garuda Indonesia,6,6,2020,6
Melbourne,LATAM Airlines,1,1,2020,7
Melbourne,Malaysia Airlines,4,4,2020,8
Melbourne,Philippine Airlines,2,2,2020,9
Melbourne,Qantas Airways,16,16,2020,10
Melbourne,Qatar Airways,38,39,2020,11
Melbourne,Royal Brunei Airlines,5,8,2020,12
Melbourne,SriLankan Airlines,3,0,2020,1
Melbourne,United Airlines,1,0,2020,2
Melbourne,Vietnam Airlines,1,0,2020,3
Perth,Citilink Indonesia,4,4,2020,4
Perth,Garuda Indonesia,6,6,2020,5
Perth,Malaysia Airlines,3,3,2020,6
Perth,Qantas Airways,3,3,2020,7
Perth,Qatar Airways,30,30,2020,8
Perth,Scoot Tigerair,12,12,2020,9
Sydney,Air Caledonie,7,6,2020,10
Sydney,Air Canada,4,6,2020,11
Sydney,Air New Zealand,16,15,2020,12
Sydney,All Nippon Airways,19,20,2020,1
Sydney,Asiana Airlines,0,8,2020,2
Sydney,British Airways,7,9,2020,3
Sydney,Cathay Pacific Airways,10,9,2020,4
Sydney,Cebu Pacific Air,0,1,2020,5
Sydney,China Airlines,21,21,2020,6
Sydney,China Eastern Airlines,4,5,2020,7
Sydney,China Southern Airlines,4,4,2020,8
Sydney,Fiji Airways,1,1,2020,9
Sydney,Garuda Indonesia,8,8,2020,10
Sydney,Korean Air,0,7,2020,11
Sydney,LATAM Airlines,4,6,2020,12
Sydney,Malaysia Airlines,2,2,2020,1
Sydney,Philippine Airlines,2,2,2020,2
Sydney,Qantas Airways,0,1,2020,3
Sydney,Qatar Airways,43,44,2020,4
Sydney,Singapore Airlines,12,12,2020,5
Sydney,Thai Airways International,1,1,2020,6
Sydney,United Airlines,30,30,2020,7
Sydney,Vietnam Airlines,1,0,2020,8
Sydney,Xiamen Airlines,5,4,2020,9
Brisbane,Air New Zealand,9,9,2020,10
Brisbane,Air Niugini,22,22,2020,11
Brisbane,China Airlines,2,2,2020,12
Brisbane,Nauru Airlines,3,3,2020,1
Brisbane,Qantas Airways,15,13,2020,2
Brisbane,Qatar Airways,5,5,2020,3
Brisbane,Solomon Airlines,1,1,2020,4
Brisbane,Virgin Australia,3,4,2020,5
Cairns,Air Niugini,8,8,2020,6
Cairns,Qantas Airways,0,5,2020,7
Melbourne,Air India,4,4,2020,8
Melbourne,Air New Zealand,9,9,2020,9
Melbourne,China Airlines,2,3,2020,10
Melbourne,Emirates,5,5,2020,11
Melbourne,Etihad Airways,8,7,2020,12
Melbourne,Garuda Indonesia,6,6,2020,1
Melbourne,Malaysia Airlines,2,2,2020,2
Melbourne,Philippine Airlines,1,1,2020,3
Melbourne,Qantas Airways,20,22,2020,4
Melbourne,Qatar Airways,30,30,2020,5
Melbourne,Royal Brunei Airlines,3,9,2020,6
Melbourne,SriLankan Airlines,6,6,2020,7
Melbourne,Thai Airways International,1,1,2020,8
Perth,Citilink Indonesia,5,5,2020,9
Perth,Garuda Indonesia,2,2,2020,10
Perth,Malaysia Airlines,1,1,2020,11
Perth,Qantas Airways,7,8,2020,12
Perth,Qatar Airways,16,16,2020,1
Perth,Scoot Tigerair,14,14,2020,2
Sydney,Air Caledonie,1,1,2020,3
Sydney,Air India,3,3,2020,4
Sydney,Air New Zealand,14,13,2020,5
Sydney,Air Niugini,0,2,2020,6
Sydney,All Nippon Airways,13,13,2020,7
Sydney,Asiana Airlines,4,4,2020,8
Sydney,Cathay Pacific Airways,10,11,2020,9
Sydney,China Airlines,3,3,2020,10
Sydney,China Eastern Airlines,4,4,2020,11
Sydney,China Southern Airlines,5,5,2020,12
Sydney,Emirates,4,4,2020,1
Sydney,Etihad Airways,1,1,2020,2
Sydney,Fiji Airways,6,6,2020,3
Sydney,Garuda Indonesia,4,4,2020,4
Sydney,Korean Air,0,4,2020,5
Sydney,LATAM Airlines,1,0,2020,6
Sydney,Malaysia Airlines,1,1,2020,7
Sydney,Philippine Airlines,1,1,2020,8
Sydney,Qatar Airways,31,31,2020,9
Sydney,Singapore Airlines,30,13,2020,10
Sydney,Thai Airways International,1,1,2020,11
Sydney,United Airlines,31,31,2020,12
Sydney,Vietnam Airlines,10,10,2020,1
Sydney,Xiamen Airlines,5,5,2020,2
Adelaide,Singapore Airlines,8,7,2020,3
Brisbane,Air New Zealand,13,13,2020,4
Brisbane,Air Niugini,19,19,2020,5
Brisbane,China Airlines,3,3,2020,6
Brisbane,Emirates,2,2,2020,7
Brisbane,Eva Air,1,1,2020,8
Brisbane,Nauru Airlines,2,2,2020,9
Brisbane,Qatar Airways,13,13,2020,10
Brisbane,Singapore Airlines,7,7,2020,11
Brisbane,Solomon Airlines,1,1,2020,12
Brisbane,Thai Airways International,1,1,2020,1
Brisbane,Virgin Australia,2,1,2020,2
Cairns,Air Niugini,5,5,2020,3
Melbourne,Air India,4,4,2020,4
Melbourne,Air New Zealand,13,13,2020,5
Melbourne,Cathay Pacific Airways,8,8,2020,6
Melbourne,China Airlines,2,2,2020,7
Melbourne,Emirates,13,12,2020,8
Melbourne,Etihad Airways,11,12,2020,9
Melbourne,Garuda Indonesia,4,4,2020,10
Melbourne,LATAM Airlines,1,1,2020,11
Melbourne,Malaysia Airlines,1,1,2020,12
Melbourne,Qantas Airways,3,2,2020,1
Melbourne,Qatar Airways,30,30,2020,2
Melbourne,Royal Brunei Airlines,7,8,2020,3
Melbourne,Singapore Airlines,39,30,2020,4
Melbourne,SriLankan Airlines,4,4,2020,5
Melbourne,Thai Airways International,1,1,2020,6
Perth,Air Mauritius,1,1,2020,7
Perth,Emirates,2,2,2020,8
Perth,Garuda Indonesia,4,4,2020,9
Perth,Qantas Airways,2,1,2020,10
Perth,Qatar Airways,17,17,2020,11
Perth,Scoot Tigerair,12,13,2020,12
Perth,Thai Airways International,1,1,2020,1
Sydney,Air Caledonie,4,4,2020,2
Sydney,Air India,4,4,2020,3
Sydney,Air New Zealand,17,18,2020,4
Sydney,Air Niugini,1,0,2020,5
Sydney,All Nippon Airways,12,13,2020,6
Sydney,Asiana Airlines,5,5,2020,7
Sydney,Cathay Pacific Airways,16,16,2020,8
Sydney,China Airlines,3,3,2020,9
Sydney,China Eastern Airlines,5,5,2020,10
Sydney,China Southern Airlines,4,4,2020,11
Sydney,Emirates,14,16,2020,12
Sydney,Etihad Airways,8,7,2020,1
Sydney,Fiji Airways,1,0,2020,2
Sydney,Garuda Indonesia,4,4,2020,3
Sydney,Korean Air,0,3,2020,4
Sydney,LATAM Airlines,1,1,2020,5
Sydney,Malaysia Airlines,0,1,2020,6
Sydney,Philippine Airlines,2,2,2020,7
Sydney,Qatar Airways,30,30,2020,8
Sydney,Singapore Airlines,20,21,2020,9
Sydney,United Airlines,30,30,2020,10
Sydney,Vietnam Airlines,1,1,2020,11
Sydney,Xiamen Airlines,16,16,2020,12
Adelaide,Malaysia Airlines,2,2,2020,1
Adelaide,Singapore Airlines,7,8,2020,2
Brisbane,Air New Zealand,20,19,2020,3
Brisbane,Air Niugini,23,23,2020,4
Brisbane,China Airlines,2,2,2020,5
Brisbane,Emirates,5,5,2020,6
Brisbane,Eva Air,2,2,2020,7
Brisbane,Malaysia Airlines,1,1,2020,8
Brisbane,Nauru Airlines,2,2,2020,9
Brisbane,Qatar Airways,13,13,2020,10
Brisbane,Singapore Airlines,9,9,2020,11
Brisbane,Solomon Airlines,5,3,2020,12
Cairns,Air Niugini,4,4,2020,1
Melbourne,Air India,0,4,2020,2
Melbourne,Air New Zealand,0,16,2020,3
Melbourne,Cathay Pacific Airways,0,14,2020,4
Melbourne,China Airlines,0,4,2020,5
Melbourne,Emirates,0,14,2020,6
Melbourne,Etihad Airways,0,16,2020,7
Melbourne,Garuda Indonesia,0,5,2020,8
Melbourne,Malaysia Airlines,0,4,2020,9
Melbourne,Qatar Airways,0,30,2020,10
Melbourne,Royal Brunei Airlines,7,8,2020,11
Melbourne,Singapore Airlines,0,30,2020,12
Melbourne,SriLankan Airlines,0,9,2020,1
Perth,Emirates,5,5,2020,2
Perth,Garuda Indonesia,3,3,2020,3
Perth,Malaysia Airlines,5,5,2020,4
Perth,Qatar Airways,17,17,2020,5
Perth,Scoot Tigerair,13,13,2020,6
Sydney,Air Caledonie,5,5,2020,7
Sydney,Air India,4,4,2020,8
Sydney,Air New Zealand,40,40,2020,9
Sydney,All Nippon Airways,14,13,2020,10
Sydney,Asiana Airlines,2,4,2020,11
Sydney,Cathay Pacific Airways,20,20,2020,12
Sydney,China Airlines,2,2,2020,1
Sydney,China Eastern Airlines,6,7,2020,2
Sydney,China Southern Airlines,6,6,2020,3
Sydney,Delta Air Lines,13,12,2020,4
Sydney,Emirates,14,14,2020,5
Sydney,Etihad Airways,14,14,2020,6
Sydney,Garuda Indonesia,5,5,2020,7
Sydney,Korean Air,1,3,2020,8
Sydney,Malaysia Airlines,5,5,2020,9
Sydney,Philippine Airlines,1,1,2020,10
Sydney,Qatar Airways,31,31,2020,11
Sydney,Singapore Airlines,22,22,2020,12
Sydney,United Airlines,32,30,2020,1
Sydney,Vietnam Airlines,9,10,2020,2
Sydney,Xiamen Airlines,16,16,2020,3
Adelaide,Malaysia Airlines,1,1,2020,4
Adelaide,Malindo Air,0,1,2020,5
Adelaide,Qatar Airways,5,5,2020,6
Adelaide,Singapore Airlines,9,8,2020,7
Brisbane,Air New Zealand,22,23,2020,8
Brisbane,Air Niugini,20,20,2020,9
